"STATION","NAME","DATE","TAVG","TMAX","TMIN"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-09-19",,"74","45"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-09-20",,,
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-09-21",,"88","45"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-09-22",,"78","48"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-09-23",,"86","48"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-09-24",,"86","48"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-09-25",,"87","52"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-09-26",,"86",
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-09-27",,,
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-09-28",,,
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-09-29",,"92","59"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-09-30",,"93","54"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-10-01",,"92","64"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-10-02",,"85","63"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-10-03",,"85","65"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-10-04",,,
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-10-05",,,
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-10-06",,"88","62"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-10-07",,"89","58"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-10-08",,"77","58"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-10-09",,"84","53"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-10-10",,"67","44"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-10-11",,,
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-10-12",,,
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-10-13",,,
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-10-14",,"65","43"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-10-15",,,
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-10-16",,"66","45"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-10-17",,"72","56"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-10-18",,,
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-10-19",,,
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-10-20",,"89","60"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-10-21",,"88","62"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-10-22",,"89","59"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-10-23",,"85","59"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-10-24",,"64","43"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-10-25",,,
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-10-26",,,
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-10-27",,"70","45"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-10-28",,"77","53"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-10-29",,,
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-10-30",,"74","43"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-10-31",,"44","22"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-11-01",,,
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-11-02",,,
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-11-03",,"49","17"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-11-04",,"40","16"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-11-05",,"44","20"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-11-06",,"41","23"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-11-07",,"54","26"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-11-08",,,
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-11-09",,,
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-11-10",,"59","27"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-11-11",,,
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-11-12",,"58","29"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-11-13",,"56","34"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-11-14",,"46","15"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-11-15",,,
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-11-16",,,
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-11-17",,"55","33"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-11-18",,"51","37"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-11-19",,"59","38"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-11-20",,"63","30"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-11-21",,"45","22"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-11-22",,,
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-11-23",,,
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-11-24",,"43","13"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-11-25",,"43","23"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-11-26",,"39","23"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-11-27",,,
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-11-28",,"43","24"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-11-29",,,
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-11-30",,,
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-12-01",,"49","32"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-12-02",,"57","41"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-12-03",,"58","40"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-12-04",,"59","30"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-12-05",,"55","37"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-12-06",,,
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-12-07",,,
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-12-08",,"58","33"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-12-09",,"45","30"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-12-10",,"45","30"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-12-11",,"43","29"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-12-12",,,
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-12-13",,,
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-12-14",,,
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-12-15",,"53","26"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-12-16",,"43","28"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-12-17",,"43","28"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-12-18",,"46","25"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-12-19",,"48","28"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-12-20",,,
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-12-21",,,
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-12-22",,"48","29"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-12-23",,"47","28"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-12-24",,"50","29"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-12-29",,"49","15"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-12-30",,"38","20"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2003-12-31",,"32","20"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-01-01",,,
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-01-02",,"45","26"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-01-03",,,
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-01-04",,,
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-01-05",,"38","-3"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-01-06",,"19","7"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-01-07",,"33","7"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-01-08",,"38","27"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-01-09",,"42","33"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-01-10",,,
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-01-11",,,
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-01-12",,"45","22"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-01-13",,"39","21"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-01-14",,"38","18"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-01-15",,"35","17"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-01-16",,"28","17"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-01-17",,,
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-01-18",,,
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-01-19",,,
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-01-20",,"36","22"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-01-21",,"33","26"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-01-22",,"31","25"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-01-26",,"39","22"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-01-27",,"38","27"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-01-28",,"38","30"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-01-29",,"40","33"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-01-30",,"49","36"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-01-31",,,
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-02-02",,"49","21"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-02-03",,"38","30"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-02-04",,"38","31"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-02-05",,"44","23"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-02-06",,"42","25"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-02-09",,"44","18"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-02-10",,"42","21"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-02-11",,"39","21"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-02-13",,"31","18"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-02-17",,"46","16"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-02-18",,"55","42"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-02-19",,"51","31"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-02-20",,"50","28"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-02-21",,,
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-02-22",,,
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-02-23",,"55","25"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-02-24",,"58","32"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-02-25",,"48","32"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-02-26",,"51","33"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-02-27",,"52","36"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-02-28",,,
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-02-29",,,
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-03-01",,"53","28"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-03-02",,,
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-03-03",,"53","24"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-03-04",,"50","28"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-03-05",,"43","25"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-03-06",,,
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-03-07",,,
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-03-08",,"64","29"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-03-09",,"65","35"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-03-10",,"65","30"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-03-11",,"63","30"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-03-12",,"65","35"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-03-13",,,
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-03-14",,,
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-03-15",,"65","30"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-03-16",,"64","35"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-03-17",,"64","35"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-03-18",,"68","37"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-03-19",,"73","37"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-03-20",,,
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-03-21",,,
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-03-22",,"75","40"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-03-23",,"74","46"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-03-24",,"77","43"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-03-25",,"69","43"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-03-26",,"70","35"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-03-27",,,
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-03-28",,,
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-03-29",,"63","29"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-03-30",,"80","43"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-03-31",,"79","40"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-04-01",,"59","29"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-04-02",,"58","35"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-04-04",,,
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-04-05",,"79","44"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-04-07",,"79","46"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-04-08",,"72","36"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-04-09",,"70","34"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-04-10",,,
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-04-11",,,
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-04-12",,"74","43"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-04-13",,"81","47"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-04-14",,"78","40"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-04-15",,"69","40"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-04-16",,"63","32"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-04-17",,,
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-04-18",,,
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-04-19",,"68","33"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-04-20",,"61","43"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-04-21",,"63","38"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-04-22",,"55","35"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-04-23",,"71","37"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-04-24",,,
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-04-25",,,
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-04-26",,"75","37"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-04-27",,"83","45"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-04-28",,"84","38"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-04-29",,"63","36"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-04-30",,"66","38"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-05-01",,,
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-05-02",,,
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-05-03",,"87",
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-05-04",,"88","53"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-05-05",,"91","45"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-05-06",,"89","47"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-05-07",,"85","51"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-05-08",,,
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-05-09",,"85","39"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-05-10",,"73","50"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-05-11",,"61","42"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-05-12",,"59","41"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-05-13",,"63","35"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-05-14",,"67","37"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-05-15",,"74","45"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-05-16",,"73","43"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-05-17",,"68","44"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-05-18",,"73","45"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-05-19",,"62","46"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-05-20",,"71","45"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-05-21",,"75","45"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-05-22",,"71","49"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-05-23",,"71","42"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-05-24",,"60","42"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-05-25",,"64","46"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-05-26",,"74","46"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-05-27",,"70","51"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-05-28",,,
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-05-29",,"72","35"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-05-30",,"63","42"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-05-31",,"72","43"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-06-01",,"78",
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-06-02",,"82","50"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-06-03",,"89","54"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-06-04",,"96","55"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-06-05",,"93","62"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-06-06",,"91","59"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-06-07",,"74","42"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-06-08",,"73","43"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-06-09",,"73","51"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-06-10",,"72","45"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-06-11",,"67","45"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-06-12",,"76","41"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-06-13",,"78","56"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-06-14",,"83","48"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-06-15",,"76","42"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-06-16",,"77","39"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-06-17",,"80","44"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-06-18",,,
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-06-19",,"87","51"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-06-20",,"85","53"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-06-21",,"83","52"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-06-22",,"90","57"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-06-23",,"95","69"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-06-24",,"101","62"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-06-25",,"98","68"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-06-26",,"98","67"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-06-27",,"97","62"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-06-28",,"93","63"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-06-29",,"92","59"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-06-30",,"96","58"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-07-01",,"92","56"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-07-02",,"91","57"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-07-03",,"90","59"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-07-04",,"89","56"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-07-05",,"87","50"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-07-06",,"88","56"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-07-07",,"92",
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-07-08",,"86","43"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-07-09",,"84","54"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-07-10",,"90","58"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-07-11",,"94","50"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-07-12",,"89","51"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-07-13",,"98","62"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-07-14",,,
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-07-15",,"104","63"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-07-16",,"100","65"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-07-17",,"103","70"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-07-18",,"97","71"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-07-19",,"83","68"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-07-20",,"99","89"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-07-21",,"94","62"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-07-22",,"95","58"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-07-23",,,
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-07-24",,"98","62"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-07-25",,"103","69"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-07-26",,,
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-07-27",,"102","62"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-07-28",,"93","57"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-07-29",,"94","62"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-07-30",,"96","62"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-07-31",,,
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-08-01",,"102","64"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-08-02",,"104","64"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-08-03",,"101","60"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-08-04",,"90","60"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-08-05",,"100","58"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-08-06",,"93","58"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-08-07",,"91","53"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-08-08",,"82","48"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-08-09",,"97","51"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-08-10",,"97","65"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-08-11",,"100","60"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-08-12",,"101","66"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-08-13",,"103","66"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-08-14",,"103","66"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-08-15",,"99","66"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-08-16",,"99","69"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-08-17",,"95","62"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-08-18",,"82","58"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-08-19",,"92","60"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-08-20",,"92","60"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-08-21",,"92","61"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-08-22",,"95","61"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-08-23",,"76","50"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-08-24",,"74","52"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-08-25",,,
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-08-26",,"78","48"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-08-27",,"74","43"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-08-28",,"79","49"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-08-29",,"85","59"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-08-30",,"96","57"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-08-31",,,
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-09-01",,"103","60"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-09-02",,,"48"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-09-03",,"95","38"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-09-04",,"75","39"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-09-05",,"78","43"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-09-06",,"77","43"
"USC00101018","BOISE LUCKY PEAK DAM, ID US","2004-09-07",,,
